,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,Joint,Measurement
25,11.58407,11.47734,11.43291,11.43954,11.47593,11.51573,11.53541,11.52004,11.46545,11.3776,11.2692,11.15444,11.04422,10.94442,10.85757,10.78553,10.72978,10.69054,10.66676,10.65659,10.65741,10.66519,10.67429,10.67829,10.67189,10.65286,10.62241,10.58393,10.54207,10.50193,10.46766,10.44052,10.41778,10.39267,10.35568,10.29642,10.20739,10.08865,9.95012,9.80981,9.68783,9.59969,9.5521,9.54407,9.57083,9.62591,9.70098,9.78504,9.86467,9.9261,9.95887,9.96014,9.93679,9.90443,9.88308,9.89143,9.94158,10.03484,10.15987,10.29531,10.41674,10.50443,10.54812,10.54786,10.51132,10.45017,10.37702,10.30464,10.24601,10.21327,10.21517,10.25502,10.33011,10.43278,10.55169,10.67435,10.78935,10.88939,10.97351,11.04653,11.11611,11.18999,11.27408,11.37144,11.48247,11.60601,11.73959,11.87911,12.01858,12.15068,12.26845,12.36704,12.44459,12.50129,12.53811,12.55596,12.55537,12.53615,12.49728,12.43719,12.35494,L_PELVIS_ANG_curto,2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d
26,30.59015,30.40837,30.11263,29.68313,29.123,28.4635,27.76333,27.10079,26.55522,26.17392,25.9404,25.76987,25.54284,25.1574,24.57058,23.80817,22.94287,22.05758,21.21463,20.44284,19.74143,19.09163,18.46849,17.85043,17.22581,16.59387,15.96053,15.33324,14.71758,14.11508,13.52374,12.94018,12.36202,11.78597,11.20554,10.61081,9.99132,9.33869,8.64741,7.91489,7.14148,6.32969,5.48442,4.61279,3.72437,2.83047,1.94236,1.07106,0.22746,-0.57825,-1.33757,-2.04324,-2.68771,-3.26133,-3.75117,-4.14024,-4.40737,-4.52844,-4.47861,-4.23623,-3.7864,-3.12267,-2.24762,-1.17318,0.08076,1.49076,3.03591,4.70158,6.47584,8.34031,10.2646,12.21012,14.14033,16.02925,17.86424,19.64274,21.36553,23.03099,24.63214,26.15844,27.59848,28.94179,30.17857,31.29882,32.29242,33.14948,33.85931,34.40764,34.77532,34.94126,34.88837,34.60912,34.11221,33.42978,32.62017,31.76013,30.92739,30.18344,29.56382,29.07651,28.70826,LHIP_ANG,2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d
27,28.70826,28.41916,28.21002,28.0557,27.93147,27.80817,27.64885,27.40358,27.00723,26.39116,25.51304,24.39067,23.10947,21.78988,20.53825,19.41468,18.42726,17.54659,16.72883,15.93793,15.16103,14.40858,13.69771,13.03541,12.41603,11.82889,11.26377,10.71233,10.16908,9.63201,9.10139,8.57671,8.05437,7.52832,6.99151,6.43671,5.85878,5.2581,4.64286,4.02879,3.43502,2.87757,2.36403,1.89244,1.45281,1.02866,0.59928,0.14355,-0.35585,-0.90905,-1.5167,-2.16783,-2.83917,-3.49705,-4.10291,-4.61802,-5.00416,-5.22322,-5.2384,-5.0174,-4.53605,-3.78192,-2.75839,-1.48757,-0.00981,1.62118,3.3475,5.11921,6.90138,8.67338,10.42611,12.15894,13.87406,15.57075,17.24194,18.87545,20.45548,21.96734,23.4027,24.76092,26.04533,27.25764,28.39382,29.44287,30.38819,31.21319,31.90588,32.45671,32.85407,33.08446,33.13628,33.00304,32.6859,32.19876,31.57233,30.8547,30.10793,29.39959,28.79139,28.3256,28.01275,LHIP_ANG,2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d
28,-0.69178,0.29004,1.30338,2.23251,2.98801,3.53673,3.92634,4.27878,4.73581,5.38292,6.205,7.10147,7.93882,8.60351,9.03515,9.23429,9.24509,9.12827,8.93826,8.71303,8.47545,8.23566,7.99233,7.73918,7.47448,7.20595,6.94657,6.7101,6.50728,6.34368,6.22009,6.13453,6.08403,6.06371,6.06504,6.07653,6.08635,6.08607,6.07059,6.03597,5.97868,5.89495,5.7819,5.63889,5.46992,5.28444,5.09557,4.91891,4.77208,4.67515,4.65042,4.72116,4.91267,5.25262,5.77051,6.49701,7.46428,8.70574,10.25283,12.12978,14.34919,16.90696,19.77887,22.91908,26.26201,29.72978,33.24213,36.72391,40.10295,43.30391,46.24707,48.85519,51.06149,52.81662,54.09555,54.90048,55.25427,55.18944,54.73968,53.93533,52.80061,51.35102,49.59185,47.5196,45.12842,42.41847,39.4017,36.10072,32.5454,28.77427,24.84187,20.82546,16.82619,12.96698,9.38975,6.24472,3.6651,1.73828,0.49072,-0.11136,-0.15136,LKNEE_ANG,2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d
29,-0.15136,0.29584,1.09592,2.10847,3.23091,4.3945,5.5377,6.58137,7.42672,7.97681,8.1711,8.01545,7.58864,7.01628,6.42372,5.89611,5.46615,5.12734,4.85563,4.62824,4.43802,4.29595,4.21778,4.20903,4.26265,4.36589,4.5065,4.67567,4.8678,5.07728,5.29676,5.5179,5.7336,5.94065,6.14078,6.33952,6.54424,6.76155,6.9963,7.25184,7.52973,7.82857,8.14387,8.46894,8.79525,9.11135,9.40352,9.66029,9.87798,10.06289,10.22928,10.39673,10.59036,10.84168,11.18581,11.66038,12.31177,13.20056,14.39726,15.96969,17.96729,20.40661,23.26252,26.46908,29.92928,33.52732,37.13752,40.63128,43.8899,46.82559,49.3957,51.59303,53.42287,54.88967,55.99689,56.75045,57.15999,57.23507,56.9784,56.38578,55.45325,54.1791,52.56195,50.60402,48.31681,45.7244,42.86111,39.7618,36.45201,32.94493,29.24624,25.36738,21.34315,17.24184,13.16819,9.26166,5.68846,2.62628,0.24131,-1.34825,-2.1098,LKNEE_ANG,2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d
30,-2.05053,-1.99958,-2.02932,-2.18189,-2.49045,-2.95609,-3.52145,-4.07412,-4.49645,-4.71622,-4.71078,-4.4821,-4.04792,-3.45139,-2.75861,-2.0355,-1.32834,-0.66064,-0.04006,0.5352,1.07365,1.58585,2.07493,2.53542,2.95882,3.34192,3.69009,4.01585,4.3376,4.67454,5.04292,5.45215,5.90267,6.38692,6.89214,7.40417,7.91034,8.40284,8.87905,9.34031,9.78763,10.22035,10.6348,11.0243,11.38055,11.69458,11.95725,12.1608,12.29831,12.36506,12.35633,12.26725,12.0942,11.83351,11.47764,11.01202,10.41526,9.66344,8.73607,7.62315,6.334,4.90408,3.4004,1.92091,0.58455,-0.48892,-1.2072,-1.53201,-1.49055,-1.1609,-0.63967,-0.01243,0.65727,1.32618,1.96898,2.57769,3.15586,3.70858,4.23477,4.72398,5.15758,5.51391,5.77465,5.92708,5.96076,5.86577,5.6345,5.26417,4.76075,4.14291,3.44351,2.70571,1.97375,1.28536,0.67086,0.15211,-0.26717,-0.61182,-0.93902,-1.32483,-1.84379,LVFT_ANG,2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d
31,-1.84379,-2.59871,-3.54145,-4.54879,-5.41654,-5.9512,-6.06377,-5.78425,-5.20975,-4.45169,-3.61101,-2.77031,-1.98597,-1.2835,-0.66243,-0.10698,0.406,0.9017,1.40104,1.91478,2.44121,2.96925,3.48559,3.98107,4.45156,4.89589,5.31533,5.71412,6.09628,6.45969,6.79452,7.0873,7.32628,7.50502,7.625,7.69608,7.73236,7.74666,7.74847,7.74388,7.73533,7.72187,7.69997,7.66406,7.60625,7.51562,7.37867,7.18186,6.91443,6.56862,6.13754,5.61292,4.98636,4.25172,3.4031,2.43185,1.32948,0.09352,-1.26974,-2.74235,-4.28853,-5.84911,-7.33946,-8.653,-9.67497,-10.30633,-10.49578,-10.2675,-9.71563,-8.9569,-8.08099,-7.13845,-6.15718,-5.1588,-4.16363,-3.1883,-2.24255,-1.33403,-0.47821,0.30156,0.98589,1.56889,2.05863,2.47161,2.82601,3.1365,3.40973,3.63796,3.796,3.84366,3.73368,3.4271,2.90938,2.19473,1.32587,0.37296,-0.57373,-1.41951,-2.09004,-2.56243,-2.88412,LVFT_ANG,2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d
32,11.95852,11.98693,12.00344,12.00945,12.00673,11.99665,11.97969,11.95528,11.92269,11.88222,11.83589,11.78747,11.7416,11.70253,11.67321,11.65556,11.6508,11.66037,11.6865,11.73195,11.79883,11.88727,11.99468,12.11602,12.24505,12.37585,12.5044,12.6287,12.74901,12.8672,12.98519,13.10288,13.21751,13.32392,13.41486,13.48173,13.51531,13.50647,13.44721,13.33285,13.1646,12.95055,12.70442,12.44297,12.18391,11.94456,11.74048,11.58407,11.48236,11.43546,11.4351,11.46501,11.50393,11.53128,11.53198,11.49878,11.43274,11.3417,11.2371,11.13008,11.02855,10.93659,10.85608,10.78855,10.7352,10.69634,10.67121,10.65841,10.65603,10.66124,10.66993,10.677,10.67737,10.66753,10.64668,10.61639,10.5797,10.54051,10.50299,10.47055,10.44442,10.42279,10.4007,10.37084,10.32467,10.25462,10.15746,10.03707,9.90475,9.77656,9.66844,9.5917,9.55064,9.54398,9.56776,9.61676,9.68441,9.7621,9.83925,9.90441,9.94754,R_PELVIS_ANG_curto,2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d
33,24.11713,24.16583,24.21214,24.26422,24.33581,24.43204,24.53379,24.59055,24.53132,24.29162,23.84242,23.20435,22.43857,21.62169,20.82034,20.07615,19.40037,18.77856,18.18264,17.58405,16.96251,16.30921,15.62595,14.92194,14.20901,13.49791,12.79644,12.10848,11.43483,10.77405,10.12198,9.47187,8.8151,8.14153,7.44007,6.70124,5.91938,5.09429,4.23122,3.33923,2.4293,1.51318,0.60166,-0.29893,-1.18686,-2.05995,-2.90874,-3.71237,-4.43848,-5.04543,-5.48758,-5.72126,-5.70981,-5.42597,-4.85349,-3.98987,-2.84868,-1.46014,0.13081,1.86917,3.69633,5.55768,7.41275,9.24131,11.03759,12.80271,14.54399,16.27066,17.98146,19.65571,21.25794,22.74955,24.10081,25.29726,26.33602,27.21559,27.9294,28.46667,28.8159,28.96919,28.92506,28.68844,28.26889,27.67867,26.93144,26.04363,25.04006,23.96064,22.86286,21.81637,20.89118,20.14563,19.61847,19.32867,19.28079,19.46992,19.88101,20.48303,21.22278,22.02348,22.79063,RHIP_ANG,2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d
34,-2.46681,-1.41878,-0.31643,0.82227,1.99774,3.20151,4.39578,5.51302,6.47503,7.22146,7.73245,8.03299,8.17689,8.22339,8.22086,8.20093,8.17561,8.13842,8.07254,7.96153,7.79671,7.57895,7.31597,7.01866,6.69818,6.36504,6.02834,5.69418,5.36384,5.03463,4.70221,4.36377,4.01885,3.66884,3.31741,2.97346,2.65287,2.3776,2.17324,2.06411,2.06669,2.18527,2.4113,2.72607,3.10753,3.53982,4.0221,4.57382,5.23583,6.06732,7.14108,8.53785,10.33673,12.60102,15.36307,18.61246,22.29072,26.29478,30.48961,34.72744,38.86745,42.79249,46.42276,49.71803,52.66365,55.25581,57.49689,59.3918,60.93727,62.11386,62.89001,63.23397,63.12695,62.5677,61.5639,60.11837,58.22389,55.86663,53.03276,49.71902,45.94299,41.74617,37.19053,32.35081,27.30639,22.14044,16.94757,11.8412,6.95367,2.42741,-1.60049,-5.01282,-7.72165,-9.67455,-10.85592,-11.28314,-11.00309,-10.09232,-8.65964,-6.84719,-4.82786,RKNEE_ANG,2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d
35,-1.79192,-2.38632,-3.01561,-3.57182,-3.95027,-4.08873,-3.98238,-3.67098,-3.21317,-2.66366,-2.06269,-1.43567,-0.7971,-0.15531,0.48402,1.11647,1.73745,2.34172,2.92469,3.48353,4.01762,4.52826,5.01694,5.48511,5.93609,6.37521,6.80688,7.2324,7.6501,8.05755,8.45357,8.83878,9.21451,9.58201,9.94346,10.30432,10.6747,11.06745,11.49526,11.96723,12.48481,13.03931,13.61204,14.17697,14.70346,15.15737,15.50152,15.6961,15.69849,15.46219,14.93986,14.09303,12.90421,11.38839,9.60426,7.66285,5.72313,3.96429,2.53725,1.51456,0.8689,0.49819,0.28075,0.12167,-0.02997,-0.18613,-0.3336,-0.44784,-0.50457,-0.48773,-0.39467,-0.23695,-0.03615,0.18174,0.38931,0.56014,0.67228,0.71125,0.67113,0.55427,0.37061,0.1353,-0.13532,-0.43087,-0.7525,-1.11011,-1.51308,-1.96415,-2.45645,-2.97065,-3.47591,-3.93696,-4.32298,-4.61347,-4.79925,-4.87768,-4.84465,-4.69045,-4.40466,-3.98585,-3.45058,RVFT_ANG,2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d
36,10.66959,10.41604,10.19375,9.99621,9.8187,9.65966,9.52044,9.40281,9.3063,9.22756,9.16183,9.10415,9.04915,8.99171,8.92863,8.85956,8.78701,8.7157,8.65199,8.60327,8.57671,8.5772,8.60565,8.65928,8.73358,8.82401,8.92688,9.04006,9.16314,9.29739,9.44449,9.60478,9.77613,9.9536,10.12939,10.29355,10.43556,10.54665,10.62204,10.66193,10.67061,10.65447,10.62103,10.57879,10.53675,10.50328,10.48488,10.48542,10.50565,10.54306,10.59218,10.64525,10.69386,10.73179,10.7574,10.77439,10.79106,10.81878,10.87034,10.95818,11.09207,11.27505,11.50018,11.7508,12.00432,12.23833,12.43629,12.59005,12.70017,12.77506,12.82887,12.8778,12.93624,13.01427,13.11643,13.24158,13.38367,13.53373,13.68231,13.82179,13.94789,14.05957,14.15795,14.24508,14.3233,14.39433,14.45829,14.51264,14.55163,14.56684,14.54865,14.48887,14.38305,14.23285,14.04659,13.83775,13.62078,13.40699,13.20329,13.01336,12.83904,L_PELVIS_ANG_curto,2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d
37,28.2821,28.03629,27.84225,27.65533,27.43614,27.15171,26.7797,26.31642,25.7853,25.23464,24.71123,24.22001,23.70987,23.1049,22.35272,21.45281,20.45447,19.43056,18.44253,17.51855,16.65549,15.8342,15.0349,14.24818,13.47811,12.73567,12.03093,11.37056,10.75694,10.18699,9.65173,9.13765,8.62952,8.11249,7.57179,6.9908,6.35148,5.63943,4.85049,3.99434,3.09218,2.17103,1.25919,0.38359,-0.43208,-1.16858,-1.81241,-2.35759,-2.80758,-3.17516,-3.48061,-3.7492,-4.00648,-4.27124,-4.54922,-4.83005,-5.08724,-5.27948,-5.35386,-5.25139,-4.91506,-4.29971,-3.38098,-2.16097,-0.66904,1.04295,2.90948,4.86196,6.84173,8.80863,10.74084,12.62959,14.47605,16.2897,18.08451,19.87303,21.66078,23.44345,25.2069,26.9307,28.59302,30.17408,31.65586,33.01943,34.24396,35.30846,36.19415,36.88602,37.37307,37.64797,37.70654,37.54979,37.18701,36.63976,35.94297,35.14428,34.29966,33.46754,32.70201,32.04677,31.53181,LHIP_ANG,2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d
38,-1.62142,-1.52254,-0.89794,0.09764,1.29171,2.51618,3.63951,4.60208,5.43374,6.22352,7.04444,7.88964,8.67397,9.29062,9.67015,9.80798,9.75647,9.59035,9.36849,9.11762,8.84074,8.53294,8.19211,7.82489,7.44676,7.07589,6.72765,6.41295,6.13743,5.90012,5.69429,5.51076,5.34129,5.18066,5.02554,4.86831,4.69294,4.48159,4.22572,3.93192,3.62076,3.32167,3.06676,2.88647,2.80783,2.85283,3.03552,3.35914,3.8159,4.38896,5.05457,5.78539,6.55585,7.34882,8.16144,9.00903,9.92595,10.96416,12.18969,13.67605,15.49374,17.69813,20.31816,23.34926,26.75107,30.44925,34.33796,38.28436,42.14004,45.76005,49.02654,51.86627,54.24995,56.17361,57.64351,58.67606,59.29901,59.54198,59.42703,58.96802,58.17152,57.03693,55.56023,53.73914,51.57489,49.07275,46.243,43.10114,39.66521,35.95409,31.99016,27.80979,23.47573,19.08252,14.75413,10.63635,6.88678,3.66243,1.10136,-0.69685,-1.68394,LKNEE_ANG,2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d
39,-1.08533,-1.16983,-1.28469,-1.48766,-1.84672,-2.41585,-3.19159,-4.07331,-4.87168,-5.39066,-5.52677,-5.29604,-4.78333,-4.08365,-3.27806,-2.43139,-1.59263,-0.79654,-0.06708,0.5831,1.15573,1.66471,2.12828,2.56274,2.98038,3.38981,3.79703,4.20619,4.61996,5.03963,5.46545,5.89731,6.33488,6.7778,7.22538,7.67354,8.11197,8.52783,8.91219,9.26249,9.58101,9.87131,10.13494,10.37025,10.57366,10.74097,10.86684,10.94353,10.96109,10.90881,10.77595,10.55217,10.22745,9.79201,9.23628,8.5507,7.72488,6.74718,5.60523,4.28812,2.79202,1.13001,-0.65405,-2.4736,-4.19929,-5.67744,-6.76679,-7.38228,-7.52298,-7.26524,-6.72325,-6.00185,-5.17345,-4.28607,-3.3769,-2.47305,-1.58956,-0.73572,0.07814,0.84066,1.53986,2.16392,2.70687,3.17292,3.57223,3.9136,4.20104,4.43121,4.59024,4.65462,4.60048,4.41757,4.1191,3.73947,3.32111,2.89547,2.46757,2.01023,1.46538,0.75285,-0.20906,LVFT_ANG,2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d
40,12.02229,11.89369,11.76844,11.64607,11.52736,11.41519,11.31521,11.23528,11.18311,11.16215,11.16879,11.19275,11.22053,11.24019,11.24479,11.23353,11.21115,11.18631,11.16962,11.1709,11.19713,11.25142,11.33247,11.43495,11.55127,11.67405,11.79897,11.92547,12.05535,12.19105,12.3339,12.48346,12.63745,12.79193,12.94078,13.07505,13.18294,13.25037,13.26234,13.20532,13.07083,12.85916,12.58093,12.2552,11.90526,11.55427,11.22116,10.91782,10.64843,10.4114,10.20196,10.01464,9.84532,9.69236,9.55656,9.43958,9.3418,9.26117,9.19402,9.13627,9.08364,9.03159,8.97623,8.91551,8.84972,8.7813,8.71435,8.65426,8.60717,8.57916,8.57468,8.59515,8.63887,8.70228,8.78149,8.87307,8.9745,9.08473,9.20396,9.33362,9.4749,9.62772,9.78991,9.95709,10.12265,10.27827,10.41513,10.52562,10.60498,10.65238,10.67055,10.66436,10.63973,10.60336,10.56263,10.52497,10.49696,10.48342,10.48706,10.50802,10.54393,R_PELVIS_ANG_curto,2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d
41,28.20645,28.10295,28.09179,28.15695,28.2738,28.40603,28.50656,28.52364,28.41055,28.13454,27.6825,27.06238,26.3019,25.44184,24.52343,23.57883,22.63012,21.69177,20.77316,19.88137,19.0231,18.20209,17.41328,16.64369,15.87972,15.11275,14.34025,13.56598,12.79836,12.04674,11.31706,10.61084,9.92633,9.25809,8.59363,7.91154,7.18442,6.38457,5.4894,4.48579,3.37315,2.16528,0.8909,-0.40798,-1.68138,-2.88076,-3.9691,-4.92614,-5.74727,-6.43884,-7.0127,-7.47971,-7.84367,-8.09702,-8.22027,-8.18495,-7.95883,-7.51064,-6.81341,-5.8487,-4.6143,-3.13249,-1.45178,0.36266,2.24519,4.14261,6.02034,7.8663,9.6914,11.52033,13.37601,15.26947,17.19727,19.14163,21.07198,22.9496,24.73599,26.40139,27.9291,29.31445,30.55877,31.66236,32.62033,33.42259,34.05527,34.50185,34.74606,34.77795,34.60147,34.23819,33.72397,33.10169,32.41477,31.70376,31.0051,30.34949,29.76038,29.25296,28.8343,28.50408,28.25515,RHIP_ANG,2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d
42,4.02605,4.76323,5.88948,7.28184,8.80065,10.31167,11.7056,12.90726,13.87614,14.60221,15.09964,15.39906,15.53967,15.56043,15.49149,15.3524,15.15672,14.91597,14.64046,14.3401,14.02528,13.70356,13.37398,13.02888,12.66281,12.27797,11.88163,11.48387,11.09529,10.72354,10.37034,10.03288,9.70733,9.38866,9.06641,8.72306,8.3406,7.90826,7.42451,6.89669,6.3416,5.78616,5.2673,4.83049,4.52574,4.39937,4.48581,4.80462,5.36256,6.15635,7.17629,8.41307,9.86495,11.54328,13.47209,15.68197,18.20262,21.05677,24.25314,27.77661,31.57956,35.57906,39.66141,43.69298,47.53617,51.06968,54.2122,56.94054,59.28478,61.29629,63.0118,64.4398,65.56772,66.37319,66.82999,66.91079,66.59109,65.85619,64.70839,63.16805,61.26676,59.03524,56.49342,53.6485,50.50163,47.05829,43.337,39.37595,35.23593,30.99602,26.74433,22.57153,18.56957,14.83096,11.44237,8.47456,5.97617,3.97323,2.47162,1.46017,0.91317,RKNEE_ANG,2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d
43,1.67039,0.88872,0.05014,-0.75985,-1.44044,-1.90459,-2.10247,-2.02938,-1.71841,-1.22353,-0.60039,0.10486,0.8552,1.61913,2.37141,3.09621,3.78676,4.44152,5.06028,5.64257,6.18774,6.69585,7.1689,7.61221,8.03498,8.44826,8.86077,9.27666,9.69597,10.11614,10.53291,10.94117,11.33562,11.71054,12.05918,12.37508,12.65628,12.90691,13.13288,13.33803,13.52516,13.69864,13.86455,14.02839,14.19259,14.35389,14.50208,14.62052,14.68652,14.66963,14.52984,14.21927,13.68673,12.88414,11.77207,10.32556,8.54664,6.48437,4.25049,2.01551,-0.02086,-1.67836,-2.84563,-3.50703,-3.73842,-3.67611,-3.468,-3.22628,-3.00541,-2.8085,-2.60661,-2.35801,-2.02453,-1.58328,-1.03182,-0.38775,0.31437,1.03043,1.71722,2.3395,2.87134,3.2958,3.60267,3.78493,3.83811,3.76367,3.57311,3.28908,2.94069,2.55403,2.14442,1.71667,1.27312,0.82078,0.37151,-0.06108,-0.4612,-0.80914,-1.08366,-1.26833,-1.35778,RVFT_ANG,2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d
44,11.28069,11.32185,11.36425,11.39179,11.38867,11.34338,11.25302,11.12605,10.981,10.84042,10.72366,10.64249,10.60045,10.5947,10.61827,10.6625,10.71935,10.78261,10.84786,10.91131,10.96893,11.01593,11.04739,11.0601,11.05488,11.03663,11.01181,10.98577,10.96227,10.94441,10.93456,10.93369,10.94062,10.9519,10.96196,10.96365,10.94901,10.91111,10.84605,10.75458,10.6424,10.51914,10.39637,10.28547,10.19545,10.13182,10.09654,10.0879,10.10084,10.12853,10.16479,10.20556,10.24859,10.29188,10.33258,10.36789,10.39657,10.41896,10.43606,10.44852,10.45552,10.45389,10.43869,10.40557,10.35321,10.28407,10.20398,10.12107,10.04404,9.97996,9.93328,9.90601,9.8983,9.90849,9.93323,9.96831,10.00978,10.05485,10.10264,10.15456,10.21394,10.28496,10.3718,10.47755,10.6029,10.74539,10.89922,11.05557,11.20359,11.33199,11.43111,11.49463,11.52067,11.51204,11.47581,11.4214,11.35768,11.2911,11.2252,11.1611,11.09819,L_PELVIS_ANG_curto,2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d
45,11.09819,11.03353,10.96361,10.88299,10.78698,10.67431,10.54912,10.42079,10.30068,10.197,10.11141,10.03917,9.97265,9.90607,9.83852,9.77394,9.71894,9.68012,9.66253,9.66925,9.70151,9.75803,9.83505,9.92722,10.02911,10.13709,10.2501,10.36936,10.49713,10.63546,10.78528,10.94548,11.1122,11.27845,11.43439,11.56842,11.66876,11.72502,11.73036,11.68329,11.5891,11.45939,11.31008,11.15793,11.01747,10.89887,10.80729,10.74322,10.70319,10.6804,10.66572,10.64889,10.62012,10.57219,10.50289,10.41677,10.32393,10.23609,10.16111,10.09998,10.04709,9.99294,9.92807,9.84652,9.74798,9.63807,9.52644,9.42362,9.33859,9.27763,9.24379,9.23688,9.25391,9.28977,9.33835,9.39386,9.45233,9.51211,9.57323,9.6367,9.70387,9.77591,9.8533,9.93633,10.02546,10.12084,10.22106,10.32254,10.41914,10.50216,10.5617,10.58951,10.5809,10.53508,10.45428,10.3426,10.20527,10.04784,9.87573,9.69352,9.50413,L_PELVIS_ANG_curto,2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d
46,31.55053,31.41594,31.29994,31.18363,31.05359,30.89693,30.69517,30.42167,30.04606,29.54382,28.90531,28.13904,27.26841,26.32564,25.34496,24.35572,23.37718,22.41654,21.47046,20.52821,19.57641,18.60396,17.60629,16.58604,15.55019,14.5058,13.45784,12.40943,11.36318,10.32204,9.28857,8.26372,7.24608,6.23233,5.218,4.19864,3.17167,2.13888,1.10716,0.08752,-0.90652,-1.85922,-2.75268,-3.56836,-4.29149,-4.91614,-5.44661,-5.89431,-6.27254,-6.59123,-6.85282,-7.05035,-7.16745,-7.18057,-7.06244,-6.78527,-6.32431,-5.66279,-4.79527,-3.72827,-2.47859,-1.07001,0.47129,2.12005,3.8521,5.64278,7.46716,9.30276,11.13257,12.94554,14.73562,16.49929,18.23246,19.92781,21.57524,23.16407,24.68493,26.13037,27.49498,28.77463,29.96434,31.05656,32.04259,32.91439,33.66416,34.28286,34.75994,35.0845,35.24714,35.24247,35.07158,34.74471,34.28358,33.72269,33.1081,32.49142,31.91977,31.42578,31.02168,30.6998,30.43909,LHIP_ANG,2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d
47,30.43909,30.21237,30.00194,29.79651,29.59101,29.37557,29.12448,28.79584,28.34399,27.73608,26.96344,26.04445,25.01965,23.94056,22.85453,21.79153,20.76068,19.75743,18.77374,17.80602,16.8591,15.94313,15.06638,14.23011,13.42929,12.65631,11.9041,11.16741,10.44216,9.72388,9.00569,8.27742,7.5268,6.74168,5.91201,5.03231,4.10401,3.13532,2.14053,1.13891,0.15447,-0.78576,-1.65489,-2.43072,-3.10025,-3.66171,-4.12286,-4.49581,-4.79288,-5.02422,-5.19653,-5.31186,-5.36571,-5.34543,-5.22988,-4.99137,-4.60174,-4.0394,-3.2938,-2.36618,-1.26856,-0.02169,1.34934,2.81882,4.36261,5.96047,7.59629,9.25784,10.93609,12.62458,14.31778,16.00937,17.6909,19.35151,20.97961,22.56522,24.10145,25.58268,27.00048,28.34202,29.59221,30.73602,31.75826,32.64249,33.3723,33.93481,34.32311,34.53668,34.57864,34.45294,34.16414,33.71966,33.13187,32.41933,31.6083,30.73409,29.83969,28.97021,28.16649,27.45805,26.85713,LHIP_ANG,2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d
48,1.47397,2.004,2.88673,4.01724,5.30353,6.66644,8.02891,9.30779,10.42031,11.30281,11.92559,12.29086,12.419,12.33871,12.08726,11.71067,11.25653,10.76379,10.25779,9.75156,9.24897,8.74755,8.24169,7.72637,7.19886,6.65941,6.11134,5.56068,5.01506,4.48177,3.96596,3.46967,2.99238,2.53252,2.0893,1.66429,1.26339,0.89793,0.5835,0.33821,0.181,0.13113,0.20677,0.42244,0.78595,1.29542,1.93926,2.70096,3.5662,4.52826,5.59104,6.77089,8.09715,9.61047,11.35797,13.38496,15.72467,18.38947,21.36681,24.62051,28.09444,31.71721,35.40874,39.08586,42.66476,46.06347,49.20853,52.04527,54.54349,56.69354,58.49706,59.95832,61.08002,61.8634,62.31065,62.42585,62.21328,61.67495,60.81026,59.61759,58.09495,56.24047,54.05421,51.54064,48.71086,45.58347,42.18473,38.54974,34.72256,30.75513,26.70832,22.65919,18.70747,14.97333,11.5858,8.66869,6.32643,4.62953,3.603,3.22139,3.41296,LKNEE_ANG,2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d
